804,2325,08/11/2023,Be5201,,0,1
806,2325,08/11/2023,Leaf_count,,0,0
808,2325,08/11/2023,Max_leaf_currnt,,0,0
810,2325,08/11/2023,Mlc_leaf_travel,,0,1
812,2325,15/11/2023,Be5201,,0,1
814,2325,15/11/2023,Be5202,,0,1
816,2325,15/11/2023,Be5205,,0,1
818,2325,15/11/2023,Leaf_count,,0,0
820,2325,15/11/2023,Max_leaf_currnt,,0,0
822,2325,15/11/2023,Mlc_cal_data,,0,1
824,2325,15/11/2023,Mlc_gain_adj,,0,1
826,2325,15/11/2023,Mlc_Iso_Centre,,0,1
828,2325,15/11/2023,Mlc_Leaf_Sensor_Dir,,0,0
830,2325,15/11/2023,Mlc_Leaf_Sensor_Gain,,0,0
832,2325,15/11/2023,Mlc_Leaf_Sensor_Off,,0,0
834,2325,15/11/2023,Mlc_Leaf_Sensor_Orig,,0,1
836,2325,15/11/2023,Mlc_leaf_travel,,0,1
838,2325,15/11/2023,Mlc_Minr_Off,,0,1
840,2325,15/11/2023,Mlc_refl_width,,0,1
842,2325,15/11/2023,Mlc_Sensor_Gains,,0,1
844,2325,15/11/2023,Optics_Dist_Y1_01_To_40,,0,1
846,2325,15/11/2023,Optics_Dist_Y1_41_To_80,,0,1
848,2325,15/11/2023,Optics_Dist_Y2_01_To_40,,0,1
850,2325,15/11/2023,Optics_Dist_Y2_41_To_80,,0,1
852,2325,15/11/2023,Optics_Gen_Cal_Data,,0,1
854,2325,15/11/2023,Optics_LP_X_01_To_20,,0,1
856,2325,15/11/2023,Optics_LP_X_21_To_40,,0,1
858,2325,15/11/2023,Optics_LP_X_41_To_60,,0,1
860,2325,15/11/2023,Optics_LP_X_61_To_80,,0,1
862,2325,15/11/2023,Optics_LP_Y_01_To_20,,0,1
864,2325,15/11/2023,Optics_LP_Y_21_To_40,,0,1
866,2325,15/11/2023,Optics_LP_Y_41_To_60,,0,1
868,2325,15/11/2023,Optics_LP_Y_61_To_80,,0,1
870,2325,22/11/2023,Leaf_count,,0,0
872,2325,22/11/2023,Max_leaf_currnt,,0,0
874,2325,22/11/2023,Mlc_leaf_travel,,0,1
876,2325,29/11/2023,Leaf_count,,0,0
878,2325,29/11/2023,Max_leaf_currnt,,0,0
880,2325,29/11/2023,Mlc_leaf_travel,,0,1
882,2325,06/12/2023,Be5201,,0,1
884,2325,06/12/2023,Be5202,,0,1
886,2325,06/12/2023,Be5205,,0,1
888,2325,06/12/2023,Be5510,,1,0
890,2325,06/12/2023,Be5511,,1,0
892,2325,06/12/2023,Be5512,,1,0
894,2325,06/12/2023,Be5515,,1,0
896,2325,06/12/2023,Be5516,,1,0
898,2325,06/12/2023,Be5517,,1,0
900,2325,06/12/2023,Be5518,,1,0
902,2325,06/12/2023,Be5520,,1,0
904,2325,06/12/2023,Be5521,,1,0
906,2325,06/12/2023,Be5522,,1,0
908,2325,06/12/2023,Be5523,,1,0
910,2325,06/12/2023,Be5524,,1,0
912,2325,06/12/2023,Be5525,,1,0
914,2325,06/12/2023,Be5526,,1,0
916,2325,06/12/2023,Be5527,,1,0
918,2325,06/12/2023,Be5528,,1,0
920,2325,06/12/2023,Be5529,,1,0
922,2325,06/12/2023,Be5530,,1,0
924,2325,06/12/2023,Be5531,,1,0
926,2325,06/12/2023,Be6201,,0,0
928,2325,06/12/2023,Be6215,,0,1
930,2325,06/12/2023,Be6216,,0,1
932,2325,06/12/2023,Be6217,,0,1
934,2325,06/12/2023,Be6218,,0,0
936,2325,06/12/2023,Be6219,,0,1
938,2325,06/12/2023,Be6220,,0,0
940,2325,06/12/2023,Be6228,,0,1
942,2325,06/12/2023,Be6229,,0,1
944,2325,06/12/2023,Be6233,,0,1
946,2325,06/12/2023,Be6234,,0,1
948,2325,06/12/2023,Be6235,,0,1
950,2325,06/12/2023,Be6236,,0,1
952,2325,06/12/2023,Be6237,,0,1
954,2325,06/12/2023,Be6238,,0,1
956,2325,06/12/2023,Be6239,,0,1
958,2325,06/12/2023,Be6240,,0,1
960,2325,06/12/2023,Be6241,,0,1
962,2325,06/12/2023,Be6255,,0,1
964,2325,06/12/2023,Be6256,,0,1
966,2325,06/12/2023,Be6257,,0,0
968,2325,06/12/2023,Be6258,,0,0
970,2325,06/12/2023,Be6259,,0,0
972,2325,06/12/2023,Be6260,,0,0
974,2325,06/12/2023,Be6261,,0,0
976,2325,06/12/2023,Be6262,,0,0
978,2325,06/12/2023,Be6263,,0,0
980,2325,06/12/2023,Be6264,,0,0
982,2325,06/12/2023,Be6265,,0,0
984,2325,06/12/2023,Be6266,,0,0
986,2325,06/12/2023,Be6267,,0,0
988,2325,06/12/2023,Be6268,,0,0
990,2325,06/12/2023,Be6269,,0,0
992,2325,06/12/2023,Be6270,,0,0
994,2325,06/12/2023,Be6271,,0,0
996,2325,06/12/2023,Be6305,,0,0
998,2325,06/12/2023,Be6310,,0,1
1000,2325,06/12/2023,Be6311,,0,0
1002,2325,06/12/2023,Be6312,,0,0
1004,2325,06/12/2023,Be6313,,0,0
1006,2325,06/12/2023,Be6315,,0,1
1008,2325,06/12/2023,Be6316,,0,1
1010,2325,06/12/2023,Be6317,,0,1
1012,2325,06/12/2023,Be6318,,0,1
1014,2325,06/12/2023,Be6328,,0,1
1016,2325,06/12/2023,Be6329,,0,1
1018,2325,06/12/2023,Leaf_count,,0,0
1020,2325,06/12/2023,Max_leaf_currnt,,0,0
1022,2325,06/12/2023,Mlc_leaf_travel,,0,1
1024,2325,13/12/2023,Be5201,,0,1
1026,2325,13/12/2023,Be5202,,0,1
1028,2325,13/12/2023,Be5205,,0,1
1030,2325,13/12/2023,Leaf_count,,0,0
1032,2325,13/12/2023,Max_leaf_currnt,,0,0
1034,2325,13/12/2023,Mlc_leaf_travel,,0,1
1036,2325,20/12/2023,Leaf_count,,0,0
1038,2325,20/12/2023,Max_leaf_currnt,,0,0
1040,2325,20/12/2023,Mlc_cal_data,,0,1
1042,2325,20/12/2023,Mlc_gain_adj,,0,1
1044,2325,20/12/2023,Mlc_Iso_Centre,,0,1
1046,2325,20/12/2023,Mlc_Leaf_Sensor_Dir,,0,0
1048,2325,20/12/2023,Mlc_Leaf_Sensor_Gain,,0,0
1050,2325,20/12/2023,Mlc_Leaf_Sensor_Off,,0,0
1052,2325,20/12/2023,Mlc_Leaf_Sensor_Orig,,0,1
1054,2325,20/12/2023,Mlc_leaf_travel,,0,1
1056,2325,20/12/2023,Mlc_Minr_Off,,0,1
1058,2325,20/12/2023,Mlc_refl_width,,0,1
1060,2325,20/12/2023,Mlc_Sensor_Gains,,0,1
1062,2325,20/12/2023,Optics_Dist_Y1_01_To_40,,0,1
1064,2325,20/12/2023,Optics_Dist_Y1_41_To_80,,0,1
1066,2325,20/12/2023,Optics_Dist_Y2_01_To_40,,0,1
1068,2325,20/12/2023,Optics_Dist_Y2_41_To_80,,0,1
1070,2325,20/12/2023,Optics_Gen_Cal_Data,,0,1
1072,2325,20/12/2023,Optics_LP_X_01_To_20,,0,1
1074,2325,20/12/2023,Optics_LP_X_21_To_40,,0,1
1076,2325,20/12/2023,Optics_LP_X_41_To_60,,0,1
1078,2325,20/12/2023,Optics_LP_X_61_To_80,,0,1
1080,2325,20/12/2023,Optics_LP_Y_01_To_20,,0,1
1082,2325,20/12/2023,Optics_LP_Y_21_To_40,,0,1
1084,2325,20/12/2023,Optics_LP_Y_41_To_60,,0,1
1086,2325,20/12/2023,Optics_LP_Y_61_To_80,,0,1
1088,2325,27/12/2023,Leaf_count,,0,0
1090,2325,27/12/2023,Max_leaf_currnt,,0,0
1092,2325,27/12/2023,Mlc_leaf_travel,,0,1
1094,2325,03/01/2024,Be5201,,0,1
1096,2325,03/01/2024,Be5202,,0,1
1098,2325,03/01/2024,Be5205,,0,1
1100,2325,03/01/2024,Leaf_count,,0,0
1102,2325,03/01/2024,Max_leaf_currnt,,0,0
1104,2325,03/01/2024,Mlc_leaf_travel,,0,1
1106,2325,10/01/2024,Leaf_count,,0,0
1108,2325,10/01/2024,Max_leaf_currnt,,0,0
1110,2325,10/01/2024,Mlc_leaf_travel,,0,1
1112,2325,17/01/2024,Leaf_count,,0,0
1114,2325,17/01/2024,Max_leaf_currnt,,0,0
1116,2325,17/01/2024,Mlc_leaf_travel,,0,1
1118,2325,24/01/2024,Leaf_count,,0,0
1120,2325,24/01/2024,Max_leaf_currnt,,0,0
1122,2325,24/01/2024,Mlc_leaf_travel,,0,1
1124,2325,31/01/2024,Leaf_count,,0,0
1126,2325,31/01/2024,Max_leaf_currnt,,0,0
1128,2325,31/01/2024,Mlc_cal_data,,0,1
1130,2325,31/01/2024,Mlc_gain_adj,,0,1
1132,2325,31/01/2024,Mlc_Iso_Centre,,0,1
1134,2325,31/01/2024,Mlc_Leaf_Sensor_Dir,,0,0
1136,2325,31/01/2024,Mlc_Leaf_Sensor_Gain,,0,0
1138,2325,31/01/2024,Mlc_Leaf_Sensor_Off,,0,0
1140,2325,31/01/2024,Mlc_Leaf_Sensor_Orig,,0,1
1142,2325,31/01/2024,Mlc_leaf_travel,,0,1
